EVENT_ID,LOCATION_INDEX,EPISODE_ID,LOCATION,LATITUDE,LONGITUDE
881627,1,146557,FLORENCE,38.58,-92.96
881627,2,146557,FLORENCE,38.5752,-92.9625
881627,3,146557,FLORENCE,38.5749,-92.9543
881627,4,146557,FLORENCE,38.579,-92.9533
881628,1,146557,ROLLA DOWNTOWN ARPT,37.9,-91.84
881628,2,146557,ROLLA DOWNTOWN ARPT,37.8991,-91.834
881628,3,146557,ROLLA DOWNTOWN ARPT,37.8937,-91.8344
881628,4,146557,ROLLA DOWNTOWN ARPT,37.8937,-91.841
881633,1,146557,PEASE,37.5,-92.63
881633,2,146557,PEASE,37.4997,-92.6319
881633,3,146557,PEASE,37.497,-92.6303
881633,4,146557,PEASE,37.4976,-92.6285
881637,1,146557,STOUTLAND,37.8445,-92.4729
881637,2,146557,STOUTLAND,37.8478,-92.474
881637,3,146557,STOUTLAND,37.8474,-92.4791
881637,4,146557,STOUTLAND,37.8444,-92.4787
881639,1,146557,CLEAR SPGS,37.1,-91.89
881639,2,146557,CLEAR SPGS,37.1026,-91.8977
881639,3,146557,CLEAR SPGS,37.0991,-91.8987
881639,4,146557,CLEAR SPGS,37.0978,-91.8922
881640,1,146557,SLIGO,37.78,-91.37
881640,2,146557,SLIGO,37.7721,-91.3671
881640,3,146557,SLIGO,37.7713,-91.3762
881640,4,146557,SLIGO,37.7783,-91.3768
881642,1,146557,OWLS BEND,37.11,-91.2
881642,2,146557,OWLS BEND,37.1073,-91.2005
881642,3,146557,OWLS BEND,37.1079,-91.2037
881642,4,146557,OWLS BEND,37.1103,-91.202
881644,1,146557,LAKESIDE,37.18,-94.45
881644,2,146557,CARTERVILLE,37.1721,-94.4497
881644,3,146557,CARTERVILLE,37.1718,-94.4581
881644,4,146557,ORONOGO,37.1802,-94.4589
881645,1,146557,ALBA,37.23,-94.42
881645,2,146557,ALBA,37.2213,-94.422
881645,3,146557,ALBA,37.2215,-94.4154
881645,4,146557,ALBA,37.2282,-94.4159
881646,1,146557,WILLOW SPGS,36.99,-91.97
881646,2,146557,WILLOW SPGS,36.9814,-91.9356
881646,3,146557,BURNHAM,36.9293,-91.9395
881646,4,146557,BURNHAM,36.9318,-91.9937
881646,5,146557,WILLOW SPGS,36.9647,-92.0076
881646,6,146557,WILLOW SPGS,36.9932,-91.9953
881648,1,146557,BOSTON,37.4,-94.31
881648,2,146557,BOSTON,37.398,-94.3132
881648,3,146557,BOSTON,37.3963,-94.3091
881648,4,146557,BOSTON,37.3991,-94.3079
881649,1,146557,SYCAMORE,36.71,-92.27
881649,2,146557,SYCAMORE,36.7085,-92.2623
881649,3,146557,SYCAMORE,36.7031,-92.2631
881649,4,146557,SYCAMORE,36.7055,-92.2714
881650,1,146557,RAYBORN,37.31,-92.4
881650,2,146557,RAYBORN,37.3157,-92.4008
881650,3,146557,RAYBORN,37.3142,-92.3938
881650,4,146557,RAYBORN,37.3108,-92.3967
881651,1,146557,HARTVILLE,37.25,-92.51
881651,2,146557,HARTVILLE,37.2435,-92.5666
881651,3,146557,HARTVILLE,37.224,-92.5662
881651,4,146557,HARTVILLE,37.2376,-92.5058
881652,1,146557,MUNSETT,37.07,-91.27
881652,2,146557,WINONA,37.0653,-91.2711
881652,3,146557,WINONA,37.065,-91.2649
881652,4,146557,WINONA,37.0696,-91.2634
881725,1,146557,BANKER CAVE,37.15,-91.12
881725,2,146557,BANKER CAVE,37.1591,-91.1182
881725,3,146557,BANKER CAVE,37.1561,-91.1102
881725,4,146557,BANKER CAVE,37.149,-91.1124
881726,1,146557,WINONA,37.02,-91.28
881726,2,146557,WINONA,37.024,-91.2838
881726,3,146557,WINONA,37.026,-91.281
881726,4,146557,WINONA,37.0235,-91.2794
881727,1,146557,MAMMOTH,36.54,-92.4
881727,2,146557,MAMMOTH,36.5353,-92.3995
881727,3,146557,MAMMOTH,36.5359,-92.3952
881727,4,146557,MAMMOTH,36.5396,-92.3966
881728,1,146557,ZORA,38.3141,-93.0965
881728,2,146557,ZORA,38.3137,-93.1008
881728,3,146557,ZORA,38.3165,-93.1021
881728,4,146557,ZORA,38.3167,-93.0976
881729,1,146557,JASPER,37.34,-94.34
881729,2,146557,JASPER,37.3385,-94.343
881729,3,146557,JASPER,37.3358,-94.3414
881729,4,146557,JASPER,37.3382,-94.3365
867100,1,144459,KEWAUNEE,44.4643,-87.5041
867100,2,144459,KEWAUNEE,44.4638,-87.5017
867100,3,144459,KEWAUNEE,44.4625,-87.4997
867100,4,144459,KEWAUNEE,44.4615,-87.5001
867100,5,144459,KEWAUNEE,44.4607,-87.5019
867100,6,144459,KEWAUNEE,44.4632,-87.5046
867101,1,144459,OCONTO,44.9111,-87.8442
867101,2,144459,OCONTO,44.9116,-87.8422
867101,3,144459,OCONTO,44.896,-87.8307
867101,4,144459,OCONTO,44.8948,-87.8372
867887,2,144560,STONEY FORK,36.8302,-83.537
867887,3,144560,STONEY FORK,36.8304,-83.536
868856,4,144693,STONEWALL,32.253,-93.8449
868857,1,144693,NINE FORKS,32.6089,-93.2225
868858,3,144693,HAILE,32.8294,-92.151
868858,4,144693,SPENCER,32.7429,-92.1379
868858,5,144693,QUACHITA CITY,32.7003,-92.1103
868858,6,144693,QUACHITA CITY,32.7052,-92.1042
872802,1,145370,TERRELL,37.08,-93.4
872802,2,145370,TERRELL,37.0798,-93.4004
872802,3,145370,TERRELL,37.081,-93.4016
872802,4,145370,TERRELL,37.0812,-93.4007
872803,1,145370,ANN,37.04,-92.19
872803,2,145370,ANN,37.0384,-92.1922
872803,3,145370,ANN,37.0365,-92.1902
872803,4,145370,ANN,37.0384,-92.1881
872805,1,145370,JERKTAIL,37.44,-92.45
872805,2,145370,JERKTAIL,37.4452,-92.4476
872805,3,145370,JERKTAIL,37.446,-92.4527
872805,4,145370,JERKTAIL,37.4436,-92.4533
872808,1,145370,HANNON,37.62,-94.55
872808,2,145370,HANNON,37.6194,-94.5483
872808,3,145370,HANNON,37.6181,-94.5489
872808,4,145370,OSKALOOSA,37.6184,-94.5504
872812,1,145370,ZORA,38.31,-93.1
872812,2,145370,ZORA,38.3174,-93.1028
872812,3,145370,ZORA,38.3181,-93.0972
872812,4,145370,ZORA,38.313,-93.0956
872813,1,145370,FLORENCE,38.575,-92.961
872813,2,145370,FLORENCE,38.5748,-92.9567
872813,3,145370,FLORENCE,38.5776,-92.9568
872813,4,145370,FLORENCE,38.578,-92.9604
872814,1,145370,BOSTON,37.4,-94.31
872814,2,145370,BOSTON,37.3972,-94.3083
872814,3,145370,BOSTON,37.3968,-94.3135
872814,4,145370,BOSTON,37.4003,-94.3129
872925,1,145386,GILBERTSVILLE ARPT,37.0509,-88.3129
872925,2,145386,LITTLE CYPRESS,37.0338,-88.4262
872925,3,145386,LITTLE CYPRESS,37.0477,-88.4258
872925,4,145386,ALTONA,37.0629,-88.3684
872926,1,145387,BLACKWATER,36.6345,-83.05
872926,2,145387,BLACKWATER,36.62,-83.041
872926,3,145387,BLACKWATER,36.6164,-83.05
872926,4,145387,BLACKWATER,36.62,-83.059
872926,5,145387,BLACKWATER,36.6302,-83.0628
872927,1,145387,BIG STONE GAP,36.87,-82.7076
872927,2,145387,BIG STONE GAP,36.8393,-82.7416
872927,3,145387,BIG STONE GAP,36.8393,-82.8184
872927,4,145387,BIG STONE GAP,36.8802,-82.7928
875463,1,145387,BELFAST,36.98,-81.83
875463,2,145387,DYE,37.0811,-81.8965
875463,3,145387,LYNN SPG,37.12,-81.95
875463,4,145387,CASTLEWOOD,36.9234,-82.3
875463,5,145387,HAWKINS MILL,36.829,-82.17
872930,1,145388,PARROTTSVILLE,36.0307,-83.118
872930,2,145388,PARROTTSVILLE,35.9693,-83.0421
872930,3,145388,NEWPORT,35.8564,-83.2279
872930,4,145388,NEWPORT,35.9909,-83.2306
872931,1,145388,SEVIERVILLE,35.9519,-83.6711
872931,2,145388,SEVIERVILLE,35.9369,-83.5358
872931,3,145388,LAUREL,35.77,-83.4
872931,4,145388,GATLINBURG,35.6484,-83.6082
872932,1,145388,MOHAWK,36.2,-83.05
872932,2,145388,JEAROLDSTOWN,36.37,-82.7
872932,3,145388,ALEXANDER MILL,36.13,-82.75
872932,4,145388,GREENEVILLE,36.0677,-82.9567
873450,1,145473,(BLF)MERCER CO ARPT,37.3,-81.22
873451,1,145473,GLENRAY,37.7272,-80.6584
873452,1,145473,LILLY GROVE,37.3864,-81.0823
873453,1,145473,BELLEPOINT,37.6413,-80.8833
874490,1,145473,MC COMAS,37.4108,-81.357
874490,2,145473,ADA,37.2762,-81.1565
874490,3,145473,LOVERN,37.4113,-80.8924
874490,4,145473,DUNNS,37.5673,-81.0605
874490,5,145473,ARISTA,37.5544,-81.3113
874726,1,145473,ALDERSON,37.7272,-80.6584
874729,1,145473,WHITE SULPHUR SPGS,37.7884,-80.3084
874730,1,145473,BLUE SULPHUR SPGS,37.7867,-80.6309
874730,2,145473,BLUE SULPHUR SPGS,37.79,-80.632
874730,3,145473,BLUE SULPHUR SPGS,37.7955,-80.6137
874730,4,145473,NORTH CALDWELL,37.791,-80.6118
874731,1,145473,RAINELLE,37.9374,-80.8098
874731,2,145473,ORGAN CAVE,37.7037,-80.4446
874731,3,145473,TUCKAHOE,37.7804,-80.233
874731,4,145473,TRAINER,38.0896,-80.0529
874731,5,145473,QUINWOOD,38.0966,-80.695
874762,1,145473,WILLOWTON,37.3578,-80.8627
874762,2,145473,WILLOWTON,37.3469,-80.886
874762,3,145473,KELLYSVILLE,37.3461,-80.9174
874762,4,145473,NOLES GAP,37.3533,-80.9021
874762,5,145473,WILLOWTON,37.3615,-80.8666
874773,1,145473,RED SULPHUR SPGS,37.5198,-80.775
874773,2,145473,RED SULPHUR SPGS,37.5463,-80.7764
874773,3,145473,SARTON,37.5996,-80.6743
874773,4,145473,LILLYDALE,37.5652,-80.6275
874773,5,145473,ASSURANCE,37.5233,-80.6927
878618,1,145523,HIGHLANDS,38.26,-85.72
878618,2,145523,HIGHLANDS,38.2645,-85.7239
878618,3,145523,HIGHLANDS,38.2636,-85.727
878618,4,145523,HIGHLANDS,38.2587,-85.7223
878619,1,145523,RED HILL,36.74,-86.3
878619,2,145523,RED HILL,36.7387,-86.2905
878619,3,145523,RED HILL,36.7401,-86.2841
878619,4,145523,WEST FORK,36.756,-86.2843
878619,5,145523,POPE,36.7645,-86.3076
878619,6,145523,POPE,36.7538,-86.3101
878620,1,145523,MEADOR,36.89,-86.15
878620,2,145523,MEADOR,36.8854,-86.1533
878620,3,145523,MEADOR,36.887,-86.1438
878620,4,145523,MEADOR,36.8895,-86.1424
874118,1,145564,HUTTONSVILLE,38.71,-79.98
878861,2,146278,CORNERSVILLE,35.3571,-86.8352
878870,1,146278,ANCHOR MILL,35.5495,-86.5358
878870,2,146278,BELL BUCKLE,35.6061,-86.3696
878871,1,146278,SHELBYVILLE,35.4772,-86.454
878872,1,146278,BOMAR ARPT,35.5594,-86.4406
878873,1,146278,BATES HILL,35.7451,-85.9171
878873,2,146278,GATH,35.7844,-85.8166
878874,1,146278,BARNES STORE,35.6669,-86.1525
878875,1,146278,HOLLOW SPGS,35.6848,-86.1403
878875,2,146278,HOLLOW SPGS,35.6873,-86.1076
879102,1,146278,HENSLEYS CHAPEL,35.9009,-85.5413
879102,2,146278,CUMMINGS,35.9004,-85.4738
879103,1,146278,YANKEETOWN,35.9527,-85.4209
879103,2,146278,DE ROSSETT,35.9562,-85.307
879107,1,146278,MAYLAND,36.0193,-85.2295
879108,1,146278,CRESTON,36.0295,-85.0674
879109,1,146278,MT JOY,35.5225,-87.3396
879109,2,146278,CULLEOKA,35.4719,-86.9684
875487,6,145754,MT VERNON,43.7475,-98.3257
875491,1,145754,WOONSOCKET,44.2,-98.22
875491,2,145754,FORESTBURG,44.2,-98.1
875491,3,145754,FORESTBURG,44.02,-98.02
875491,4,145754,FARWELL,43.93,-97.98
875491,5,145754,LETCHER,43.93,-98.12
875491,6,145754,FORESTBURG,44.09,-98.16
875492,1,145754,LETCHER,43.93,-98.12
875492,2,145754,FARWELL,43.93,-97.98
875492,3,145754,FARWELL,43.8506,-97.949
875492,4,145754,LETCHER,43.851,-98.0918
875493,1,145754,LOOMIS,43.851,-98.0918
875493,2,145754,(MHE)MITCHELL ARPT,43.8506,-97.98
875493,3,145754,ETHAN,43.5607,-97.9647
875493,4,145754,ETHAN,43.51,-97.97
875494,1,145754,PLANO,43.8506,-97.9673
875494,2,145754,PLANO,43.8506,-97.949
875494,3,145754,RIVERSIDE,43.7,-97.89
875494,4,145754,ROCKPORT,43.5,-97.7166
875494,5,145754,ROCKPORT,43.499,-97.9532
875494,6,145754,ROCKPORT,43.5607,-97.9647
875495,1,145754,DIMOCK,43.499,-97.9532
875495,2,145754,CLAYTON,43.5,-97.7166
875495,3,145754,CLAYTON,43.4,-97.63
875495,4,145754,MILLTOWN,43.38,-97.77
875496,1,145754,MILLTOWN,43.38,-97.77
875496,2,145754,CLAYTON,43.4,-97.63
875496,3,145754,MENNO,43.21,-97.55
875496,4,145754,MENNO,43.169,-97.49
875496,5,145754,OLIVET,43.1691,-97.688
875497,1,145754,SCOTLAND,43.1691,-97.688
875497,2,145754,SCOTLAND,43.1687,-97.6375
875497,3,145754,SCOTLAND,43.1451,-97.6374
875497,4,145754,SCOTLAND,43.1567,-97.6575
875498,1,145754,JAMESVILLE,43.1687,-97.6375
875498,2,145754,JAMESVILLE,43.169,-97.49
875498,3,145754,MAYFIELD,43.08,-97.36
875498,4,145754,JAMESVILLE,43.08,-97.5
875498,5,145754,LESTERVILLE,43.1451,-97.6374
875488,1,145755,HITCHCOCK,44.63,-98.33
875488,2,145755,BLOOMFIELD,44.63,-98.21
875488,3,145755,YALE,44.49,-98.1
875488,4,145755,HURON,44.2,-98.1
875488,5,145755,HURON,44.2,-98.22
875488,6,145755,BROADLAND,44.47,-98.24
875490,1,145755,JAMESVILLE,43.08,-97.5
875490,2,145755,MAYFIELD,43.08,-97.36
875490,3,145755,VALLEY VIEW,42.98,-97.31
875490,4,145755,GAYVILLE,42.87,-97.22
875490,5,145755,YANKTON,42.87,-97.37
875490,6,145755,UTICA,42.98,-97.41
875499,1,145757,PARKER,43.4,-97.1
875499,2,145757,CHANCELLOR,43.4,-97.04
875499,3,145757,DAVIS,43.27,-96.96
875499,4,145757,DAVIS,43.2241,-96.924
875499,5,145757,CENTERVILLE,43.1257,-96.924
875499,6,145757,CENTERVILLE,43.1,-96.94
875499,7,145757,CENTERVILLE,43.1,-97.03
875500,1,145757,LENNOX SKIE ARPT,43.2241,-96.924
875500,2,145757,LENNOX SKIE ARPT,43.18,-96.89
875500,3,145757,BERESFORD,43.1257,-96.924
875500,4,145757,LENNOX SKIE ARPT,43.19,-96.924
875501,1,145757,CENTERVILLE,43.1,-97.03
875501,2,145757,CENTERVILLE,43.1,-96.94
875501,3,145757,CENTERVILLE,43.0837,-96.9367
875501,4,145757,CENTERVILLE,43.0835,-97.0315
875502,1,145757,WAKONDA,43.0835,-97.0315
875502,2,145757,DALESBURG,43.0837,-96.9367
875502,3,145757,HUB CITY,42.91,-96.9
875502,4,145757,WESTERVILLE,42.91,-97.01
875502,5,145757,WESTERVILLE,42.95,-97
875502,6,145757,WAKONDA,43,-97.04
875503,1,145758,STORLA,44.43,-96.7
875503,2,145758,STORLA,44.41,-96.66
875503,3,145758,STORLA,44.32,-96.74
875503,4,145758,STORLA,44.32,-96.81
875504,1,145758,FLANDREAU,44.17,-96.78
875504,2,145758,FLANDREAU,44.2,-96.75
875504,3,145758,FLANDREAU,44.14,-96.59
875504,4,145758,FLANDREAU,44.1,-96.58
875504,5,145758,FLANDREAU,44.1,-96.66
875504,6,145758,FLANDREAU,44.11,-96.66
875505,1,145758,STORLA,44.05,-96.64
875505,2,145758,STORLA,44.02,-96.59
875505,3,145758,STORLA,43.97,-96.62
875505,4,145758,STORLA,43.96,-96.67
875505,5,145758,STORLA,43.96,-96.72
875505,6,145758,STORLA,44,-96.68
875505,7,145758,STORLA,44.01,-96.65
875506,1,145758,LONE TREE,43.96,-96.72
875506,2,145758,SIOUX FALLS JCT,43.96,-96.67
875506,3,145758,TRENT,43.92,-96.65
875506,4,145758,TRENT,43.91,-96.63
875506,5,145758,TRENT,43.848,-96.631
875506,6,145758,TRENT,43.848,-96.688
875506,7,145758,TRENT,43.866,-96.676
875507,1,145758,DELL RAPIDS,43.82,-96.74
875507,2,145758,DELL RAPIDS,43.81,-96.72
875507,3,145758,RENNER,43.69,-96.71
875507,4,145758,RENNER,43.69,-96.76
875507,5,145758,BALTIC,43.73,-96.78
875507,6,145758,BALTIC,43.79,-96.76
875508,1,145758,RENNER,43.69,-96.76
875508,2,145758,RENNER,43.69,-96.71
875508,3,145758,RENNER,43.62,-96.72
875508,4,145758,NORTON ACRES,43.56,-96.72
875508,5,145758,WEST SIOUX FALLS,43.57,-96.74
875508,6,145758,(FSD)JOE FOSS FLD SI,43.59,-96.73
875508,7,145758,(FSD)JOE FOSS FLD SI,43.6,-96.75
875508,8,145758,RENNER,43.63,-96.76
875509,1,145758,BRANDON,43.59,-96.65
875509,2,145758,CORSON,43.62,-96.64
875509,3,145758,CORSON,43.6,-96.57
875509,4,145758,ROWENA,43.5,-96.564
875509,5,145758,EAST SIOUX FALLS,43.5,-96.62
875509,6,145758,BRANDON,43.58,-96.62
875510,1,145758,SHINDLER,43.5,-96.6233
875510,2,145758,SHINDLER,43.5,-96.5992
875510,3,145758,SHINDLER,43.4945,-96.5991
875510,4,145758,SHINDLER,43.4909,-96.5868
875510,5,145758,SHINDLER,43.4674,-96.5889
875510,6,145758,SHINDLER,43.4524,-96.6048
875510,7,145758,SHINDLER,43.4324,-96.595
881731,1,146557,HUTTON VLY,36.9639,-91.9096
881731,2,146557,HUTTON VLY,36.9639,-91.9118
881731,3,146557,HUTTON VLY,36.9663,-91.912
881731,4,146557,HUTTON VLY,36.9663,-91.9095
881732,1,146557,PT LOOKOUT ARPT,36.6387,-93.2394
881732,2,146557,PT LOOKOUT ARPT,36.6344,-93.2399
881732,3,146557,PT LOOKOUT ARPT,36.6322,-93.2257
881732,4,146557,PT LOOKOUT ARPT,36.6335,-93.2147
881732,5,146557,BRANSON,36.6384,-93.2102
881733,1,146557,MOUNTAIN VIEW,37.0357,-91.7373
881733,2,146557,MOUNTAIN VIEW,37.0351,-91.7387
881733,3,146557,MOUNTAIN VIEW,37.0367,-91.7393
881733,4,146557,MOUNTAIN VIEW,37.0373,-91.7379
881734,1,146557,DEERFIELD,37.8,-94.52
881734,2,146557,DEERFIELD,37.7954,-94.5211
881734,3,146557,DEERFIELD,37.7947,-94.513
881734,4,146557,DEERFIELD,37.8002,-94.5129
881735,1,146557,HILDA,36.68,-92.98
881735,2,146557,HILDA,36.6818,-92.9801
881735,3,146557,HILDA,36.6846,-92.9819
881735,4,146557,HILDA,36.6856,-92.9846
881735,5,146557,HILDA,36.6835,-92.9849
880937,1,146558,STRAFFORD,37.2607,-93.1211
880937,2,146558,STRAFFORD,37.2568,-93.0962
880937,3,146558,STRAFFORD,37.2697,-93.0991
880937,4,146558,STRAFFORD,37.2715,-93.1125
880937,5,146558,STRAFFORD,37.27,-93.12
881208,1,146558,PRESTON,37.9224,-93.2185
881208,2,146558,PRESTON,37.9224,-93.2175
881208,3,146558,PRESTON,37.9216,-93.2178
881208,4,146558,PRESTON,37.9221,-93.2188
881209,1,146558,RESCUE,37.1451,-93.9508
881209,2,146558,PHELPS,37.1436,-93.9455
881209,3,146558,STOTTS CITY,37.1355,-93.9473
881209,4,146558,STOTTS CITY,37.1344,-93.9509
881210,1,146558,OLGA,37.1,-92.92
881210,2,146558,OLGA,37.095,-92.9177
881210,3,146558,OLGA,37.0942,-92.922
881210,4,146558,OLGA,37.0982,-92.9232
881211,1,146558,HURLEY,36.9106,-93.4964
881211,2,146558,HURLEY,36.911,-93.492
881211,3,146558,HURLEY,36.9136,-93.4922
881211,4,146558,HURLEY,36.9139,-93.4981
881212,1,146558,MULBERRY,37.53,-94.57
881212,2,146558,MULBERRY,37.5365,-94.5658
881212,3,146558,MULBERRY,37.5395,-94.5771
881212,4,146558,MULBERRY,37.5322,-94.5783
881213,1,146558,MAMMOTH,36.54,-92.4
881213,2,146558,MAMMOTH,36.536,-92.4003
881213,3,146558,MAMMOTH,36.5364,-92.3957
881213,4,146558,MAMMOTH,36.5403,-92.3966
881214,1,146558,POTTERSVILLE,36.6789,-92.0575
881214,2,146558,POTTERSVILLE,36.6798,-92.0562
881214,3,146558,POTTERSVILLE,36.6806,-92.0569
881214,4,146558,POTTERSVILLE,36.6802,-92.0588
881215,1,146558,AVA,36.96,-92.62
881215,2,146558,AVA,36.9524,-92.6193
881215,3,146558,AVA,36.9532,-92.6267
881215,4,146558,AVA,36.959,-92.6243
880916,1,146559,SPLITLOG,36.7,-94.51
880917,1,146559,PULASKIFIELD,36.8781,-93.9823
880918,1,146559,MONETT,36.92,-93.93
880919,1,146559,JAMESVILLE,36.96,-93.38
880920,1,146559,VERONA,36.96,-93.8
880921,1,146559,AURORA,36.96,-93.74
880922,1,146559,REPUBLIC,37.11,-93.47
880923,1,146559,BILLINGS,37.07,-93.52
880924,1,146559,REPUBLIC,37.11,-93.47
880925,1,146559,BATTLEFIELD,37.12,-93.37
880926,1,146559,DIGGINS,37.15,-92.88
880927,1,146559,LANGSTON,37.19,-93.26
880928,1,146559,MUMFORD,37.18,-93.22
880929,1,146559,BRACKEN,37.33,-92.8
880930,1,146559,RACKET,38.29,-93.49
880931,1,146559,VERSAILLES,38.43,-92.84
880932,1,146559,VERSAILLES,38.44,-92.82
880933,1,146559,STOVER,38.4,-92.97
880934,1,146559,REPUBLIC,37.1,-93.46
880935,1,146559,RECTOR,37.3933,-91.5071
880936,1,146559,ZWANZIG,38.3628,-93.0501
881139,1,146559,GINGER BLUE,36.5978,-94.6174
881143,1,146559,HARTVILLE,37.2575,-92.5335
881143,2,146559,RAYBORN,37.3,-92.38
881147,1,146559,RAYMONDVILLE,37.34,-91.83
881147,2,146559,HOUSTON,37.33,-91.96
880720,1,146560,WATKINS,35.1358,-91.4663
880720,2,146560,GEORGETOWN,35.1364,-91.4157
880720,3,146560,GEORGETOWN,35.0749,-91.4083
880720,4,146560,GEORGETOWN,35.0709,-91.4919
880721,1,146560,WATKINS,35.1324,-91.471
880721,2,146560,GEORGETOWN,35.1327,-91.416
880721,3,146560,GEORGETOWN,35.0781,-91.4176
880721,4,146560,GEORGETOWN,35.0768,-91.4796
880722,1,146560,RIVERSIDE,35.2793,-91.2459
880722,2,146560,RIVERSIDE,35.2806,-91.2273
880722,3,146560,PATTERSON,35.2572,-91.229
880722,4,146560,CAVELL,35.2611,-91.2481
880723,1,146560,HOUSTON,35.0157,-92.7295
880723,2,146560,HOUSTON,35.0173,-92.7219
880723,3,146560,HOUSTON,35.0036,-92.7192
880723,4,146560,HOUSTON,35.0044,-92.7303
880725,1,146561,CORINTH,35.0592,-93.4149
880725,2,146561,DANVILLE,35.0747,-93.3703
880725,3,146561,DANVILLE,35.0592,-93.3661
880725,4,146561,DANVILLE,35.0465,-93.4072
880782,1,146566,OLD FORGE,43.71,-74.97
880783,1,146566,EAGLE BAY,43.74,-74.84
870415,1,144530,BISHOP,34.6617,-88.1282
870415,2,144530,BISHOP,34.6648,-88.1055
878133,1,144530,KIMBROUGH XRDS,34.83,-87.76
878134,1,144530,CLOVERDALE,34.9343,-87.7448
878135,1,144530,LOVELACE XRDS,34.89,-87.73
878136,1,144530,SHEFFIELD,34.76,-87.7
878137,1,144530,KINGTOWN,34.93,-87.4
878138,1,144530,ARKDELL,34.98,-87.43
878139,1,144530,SHEFFIELD,34.77,-87.7
878140,1,144530,CENTER STAR,34.86,-87.45
878141,1,144530,HUSTONTOWN,34.8336,-87.405
878142,1,144530,LEXINGTON,34.97,-87.37
878146,1,144530,SHEFFIELD,34.77,-87.7
878147,1,144530,SHEFFIELD,34.77,-87.7
878148,1,144530,SHEFFIELD,34.77,-87.69
878149,1,144530,SHEFFIELD,34.77,-87.71
878150,1,144530,SHEFFIELD,34.77,-87.7
878151,1,144530,SHEFFIELD,34.77,-87.7
878152,1,144530,MALONES,34.73,-88.11
878153,1,144530,SHEFFIELD,34.77,-87.7
878154,1,144530,SHEFFIELD,34.7685,-87.7093
878155,1,144530,MAUD,34.66,-88.12
878156,1,144530,MALONES,34.72,-88.1
878157,1,144530,CHEROKEE,34.7701,-87.9622
878158,1,144530,UPPER GREEN HILL,34.9807,-87.5019
878159,1,144530,LOVELACE XRDS,34.8877,-87.7263
878160,1,144530,FLORENCE,34.8179,-87.6617
878161,1,144530,MC GEE TOWN,34.8585,-87.7361
878162,1,144530,NORTH FLORENCE,34.8315,-87.6747
878183,1,144530,HOLLOWAY,34.8947,-87.516
878184,1,144530,SULLIVAN XRDS,34.9028,-87.7908
878185,1,144530,MARS HILL,34.8469,-87.6505
878186,1,144530,KINGTOWN,34.9328,-87.4027
878187,1,144530,CENTER STAR,34.8423,-87.4702
878188,1,144530,ARKDELL,34.9787,-87.4289
879032,1,144530,JACKSONBURG,34.88,-87.71
879032,2,144530,JACKSONBURG,34.8773,-87.7015
879032,3,144530,PETERSVILLE,34.8648,-87.705
879032,4,144530,MC GEE TOWN,34.871,-87.7227
879033,1,144530,PETERSVILLE,34.8414,-87.6699
879033,2,144530,PETERSVILLE,34.8406,-87.6752
879033,3,144530,NORTH FLORENCE,34.837,-87.6758
879033,4,144530,NORTH FLORENCE,34.8387,-87.6689
879034,1,144530,BELGREEN,34.48,-87.86
879034,2,144530,BELGREEN,34.4799,-87.8776
879034,3,144530,BELGREEN,34.4694,-87.9
879034,4,144530,BELGREEN,34.4654,-87.8825
879036,1,144530,FLETCHER CHAPEL,34.73,-86.7
879036,2,144530,FLETCHER CHAPEL,34.7257,-86.6975
879036,3,144530,FLETCHER CHAPEL,34.7254,-86.7052
879036,4,144530,FLETCHER CHAPEL,34.7311,-86.7018
879037,1,144530,EMCO LISTERHILL JCT,34.7321,-87.5649
879037,2,144530,EMCO LISTERHILL JCT,34.7323,-87.563
879037,3,144530,EMCO LISTERHILL JCT,34.7309,-87.5627
879037,4,144530,EMCO LISTERHILL JCT,34.7311,-87.5657
879039,1,144530,CHEROKEE,34.75,-87.93
879039,2,144530,CHEROKEE,34.7483,-87.9248
879039,3,144530,CHEROKEE,34.7431,-87.9254
879039,4,144530,CHEROKEE,34.7457,-87.9383
879040,1,144530,MALONES,34.73,-88.09
879040,2,144530,MALONES,34.7364,-88.0934
879040,3,144530,MALONES,34.739,-88.0863
879040,4,144530,MALONES,34.7342,-88.0821
879043,1,144530,PETERSVILLE,34.84,-87.67
879043,2,144530,PETERSVILLE,34.8401,-87.6748
879043,3,144530,PETERSVILLE,34.8409,-87.6749
879043,4,144530,PETERSVILLE,34.8411,-87.6699
867887,4,144560,STONEY FORK,36.8312,-83.5364
867888,1,144560,BINGHAMTON,36.6258,-83.6968
867888,2,144560,BINGHAMTON,36.6254,-83.6964
867888,3,144560,BINGHAMTON,36.6258,-83.6956
867888,4,144560,BINGHAMTON,36.6263,-83.6956
867889,1,144560,CLEAR CREEK SPGS,36.7229,-83.7192
867889,2,144560,CLEAR CREEK SPGS,36.7221,-83.7188
867889,3,144560,CLEAR CREEK SPGS,36.7226,-83.7174
867889,4,144560,CLEAR CREEK SPGS,36.7231,-83.7175
867890,1,144560,BLANCHE,36.81,-83.64
867890,2,144560,ARJAY,36.8101,-83.6397
867890,3,144560,ARJAY,36.81,-83.6397
867890,4,144560,ARJAY,36.8099,-83.6399
867891,1,144560,MIRACLE,36.7562,-83.587
867891,2,144560,MIRACLE,36.7573,-83.59
867891,3,144560,PONZA,36.7224,-83.6436
867891,4,144560,PONZA,36.7211,-83.6425
